178,106480	822,828333	883,508889	883,508889	781,565556	837,391667	796,128889	847,100556	847,100556	776,711111	774,283889	900,499444	808,265000	783,992778
178,493382	822,828333	883,508889	883,508889	781,565556	837,391667	796,128889	847,100556	847,100556	776,711111	774,283889	900,499444	808,265000	783,992778
178,880256	822,828333	883,508889	883,508889	781,565556	837,391667	796,128889	847,100556	847,100556	776,711111	774,283889	900,499444	808,265000	783,992778
179,267103	764,575000	767,002222	767,002222	699,040000	798,556111	691,758333	771,856667	771,856667	757,293333	718,457778	750,011667	733,021111	677,195000
179,653922	745,157222	759,720556	759,720556	628,650556	728,166667	703,894444	703,894444	703,894444	716,030556	652,922778	706,321667	720,885000	691,758333
180,040713	691,758333	730,593889	730,593889	689,331111	762,147778	757,293333	682,049444	682,049444	708,748889	720,885000	742,730000	728,166667	742,730000
180,427476	682,049444	706,321667	706,321667	679,622222	716,030556	633,505000	689,331111	689,331111	745,157222	718,457778	660,204444	762,147778	699,040000
180,814211	711,176111	740,302778	740,302778	696,612778	638,359444	623,796111	783,992778	783,992778	725,739444	706,321667	725,739444	696,612778	674,767778
181,200918	718,457778	699,040000	699,040000	723,312222	703,894444	679,622222	669,913333	669,913333	752,438889	703,894444	737,875556	720,885000	662,631667
181,587598	706,321667	669,913333	669,913333	742,730000	716,030556	623,796111	674,767778	674,767778	701,467222	694,185556	718,457778	735,448333	677,195000
181,974250	733,021111	679,622222	679,622222	679,622222	667,486111	737,875556	716,030556	716,030556	665,058889	682,049444	728,166667	711,176111	708,748889
182,360873	662,631667	730,593889	730,593889	667,486111	716,030556	708,748889	691,758333	691,758333	691,758333	628,650556	652,922778	633,505000	708,748889
182,747469	631,077778	628,650556	628,650556	706,321667	723,312222	686,903889	645,641111	645,641111	716,030556	679,622222	694,185556	740,302778	679,622222
183,134037	679,622222	648,068333	648,068333	694,185556	672,340556	711,176111	674,767778	674,767778	711,176111	730,593889	640,786667	762,147778	691,758333
183,520577	720,885000	711,176111	711,176111	699,040000	694,185556	764,575000	674,767778	674,767778	674,767778	708,748889	703,894444	745,157222	711,176111
183,907089	718,457778	745,157222	745,157222	686,903889	718,457778	674,767778	742,730000	742,730000	660,204444	677,195000	652,922778	638,359444	626,223333
184,293573	628,650556	686,903889	686,903889	716,030556	706,321667	696,612778	781,565556	781,565556	713,603333	696,612778	720,885000	674,767778	679,622222
184,680029	725,739444	694,185556	694,185556	767,002222	757,293333	779,138333	713,603333	713,603333	788,847222	682,049444	725,739444	725,739444	679,622222
185,066457	711,176111	750,011667	750,011667	701,467222	725,739444	776,711111	776,711111	776,711111	684,476667	803,410556	781,565556	694,185556	745,157222
185,452857	621,368889	771,856667	771,856667	754,866111	815,546667	767,002222	752,438889	752,438889	774,283889	735,448333	684,476667	686,903889	742,730000
185,839229	696,612778	822,828333	822,828333	723,312222	723,312222	754,866111	735,448333	735,448333	694,185556	720,885000	757,293333	733,021111	706,321667
186,225573	735,448333	691,758333	691,758333	733,021111	718,457778	742,730000	742,730000	742,730000	706,321667	752,438889	767,002222	725,739444	735,448333
186,611889	752,438889	713,603333	713,603333	682,049444	762,147778	725,739444	728,166667	728,166667	694,185556	757,293333	711,176111	701,467222	757,293333
186,998176	696,612778	754,866111	754,866111	754,866111	754,866111	723,312222	774,283889	774,283889	730,593889	757,293333	740,302778	759,720556	796,128889
187,384436	783,992778	750,011667	750,011667	805,837778	771,856667	832,537222	750,011667	750,011667	776,711111	742,730000	798,556111	745,157222	747,584444
187,770668	776,711111	776,711111	776,711111	718,457778	767,002222	817,973889	694,185556	694,185556	735,448333	694,185556	788,847222	730,593889	742,730000
188,156871	759,720556	742,730000	742,730000	800,983333	774,283889	825,255556	750,011667	750,011667	793,701667	699,040000	844,673333	786,420000	800,983333
188,543046	759,720556	781,565556	781,565556	764,575000	788,847222	793,701667	832,537222	832,537222	808,265000	733,021111	740,302778	781,565556	769,429444
188,929193	798,556111	810,692222	810,692222	769,429444	825,255556	757,293333	866,518333	866,518333	740,302778	832,537222	820,401111	759,720556	793,701667
189,315312	803,410556	754,866111	754,866111	798,556111	813,119444	820,401111	767,002222	767,002222	793,701667	783,992778	805,837778	783,992778	757,293333
189,701403	871,372778	847,100556	847,100556	771,856667	759,720556	764,575000	776,711111	776,711111	830,110000	898,072222	762,147778	800,983333	793,701667
190,087466	864,091111	808,265000	808,265000	839,818889	776,711111	791,274444	796,128889	796,128889	856,809444	820,401111	808,265000	849,527778	822,828333
190,473500	723,312222	817,973889	817,973889	837,391667	890,790556	859,236667	759,720556	759,720556	796,128889	769,429444	856,809444	774,283889	786,420000
190,859506	800,983333	839,818889	839,818889	885,936111	837,391667	837,391667	822,828333	822,828333	800,983333	815,546667	859,236667	805,837778	800,983333
191,245484	861,663889	825,255556	825,255556	810,692222	813,119444	878,654444	832,537222	832,537222	912,635556	767,002222	849,527778	788,847222	856,809444
191,631434	783,992778	771,856667	771,856667	854,382222	839,818889	820,401111	820,401111	820,401111	832,537222	822,828333	825,255556	844,673333	779,138333
192,017355	834,964444	830,110000	830,110000	854,382222	830,110000	844,673333	847,100556	847,100556	837,391667	854,382222	817,973889	771,856667	939,335000
192,403248	883,508889	798,556111	798,556111	888,363333	808,265000	859,236667	900,499444	900,499444	856,809444	861,663889	788,847222	866,518333	881,081667
192,789113	866,518333	805,837778	805,837778	888,363333	856,809444	791,274444	834,964444	834,964444	820,401111	805,837778	810,692222	815,546667	859,236667
193,174949	878,654444	856,809444	856,809444	932,053333	900,499444	883,508889	854,382222	854,382222	861,663889	825,255556	890,790556	871,372778	851,955000
193,560757	830,110000	834,964444	834,964444	842,246111	842,246111	868,945556	878,654444	878,654444	905,353889	856,809444	876,227222	854,382222	849,527778
193,946537	856,809444	873,800000	873,800000	844,673333	883,508889	851,955000	864,091111	864,091111	893,217778	847,100556	832,537222	844,673333	849,527778
194,332288	810,692222	876,227222	876,227222	805,837778	861,663889	873,800000	837,391667	837,391667	885,936111	890,790556	883,508889	912,635556	878,654444
194,718011	851,955000	847,100556	847,100556	842,246111	900,499444	791,274444	834,964444	834,964444	830,110000	803,410556	873,800000	881,081667	922,344444
195,103705	827,682778	837,391667	837,391667	832,537222	856,809444	864,091111	859,236667	859,236667	881,081667	929,626111	854,382222	910,208333	854,382222
195,489371	861,663889	847,100556	847,100556	813,119444	890,790556	859,236667	832,537222	832,537222	861,663889	817,973889	893,217778	832,537222	839,818889
195,875009	839,818889	878,654444	878,654444	883,508889	844,673333	871,372778	851,955000	851,955000	847,100556	876,227222	898,072222	949,043889	817,973889
196,260618	851,955000	907,781111	907,781111	864,091111	873,800000	834,964444	895,645000	895,645000	851,955000	859,236667	837,391667	851,955000	844,673333
196,646199	817,973889	873,800000	873,800000	898,072222	842,246111	871,372778	876,227222	876,227222	844,673333	902,926667	837,391667	822,828333	825,255556
197,031751	779,138333	796,128889	796,128889	786,420000	825,255556	888,363333	861,663889	861,663889	825,255556	834,964444	927,198889	917,490000	844,673333
197,417275	861,663889	817,973889	817,973889	864,091111	820,401111	878,654444	881,081667	881,081667	847,100556	878,654444	817,973889	827,682778	868,945556
197,802771	859,236667	805,837778	805,837778	905,353889	813,119444	883,508889	813,119444	813,119444	757,293333	873,800000	842,246111	866,518333	856,809444
198,188237	851,955000	837,391667	837,391667	827,682778	902,926667	883,508889	856,809444	856,809444	854,382222	834,964444	817,973889	825,255556	817,973889
198,573676	868,945556	834,964444	834,964444	871,372778	847,100556	881,081667	815,546667	815,546667	808,265000	864,091111	827,682778	871,372778	883,508889
198,959085	890,790556	864,091111	864,091111	851,955000	825,255556	757,293333	868,945556	868,945556	895,645000	893,217778	813,119444	808,265000	817,973889
199,344466	805,837778	905,353889	905,353889	837,391667	895,645000	827,682778	876,227222	876,227222	817,973889	900,499444	827,682778	856,809444	864,091111
199,729819	905,353889	907,781111	907,781111	876,227222	907,781111	905,353889	876,227222	876,227222	881,081667	902,926667	817,973889	868,945556	832,537222
200,115143	890,790556	820,401111	820,401111	808,265000	815,546667	859,236667	905,353889	905,353889	922,344444	910,208333	917,490000	830,110000	864,091111
200,500438	876,227222	856,809444	856,809444	832,537222	817,973889	888,363333	856,809444	856,809444	898,072222	808,265000	866,518333	839,818889	842,246111
200,885705	817,973889	803,410556	803,410556	898,072222	856,809444	849,527778	825,255556	825,255556	868,945556	783,992778	871,372778	861,663889	808,265000
201,270943	883,508889	878,654444	878,654444	847,100556	873,800000	936,907778	830,110000	830,110000	895,645000	844,673333	936,907778	910,208333	866,518333
201,656152	817,973889	859,236667	859,236667	881,081667	830,110000	864,091111	837,391667	837,391667	866,518333	774,283889	900,499444	844,673333	825,255556
202,041333	883,508889	849,527778	849,527778	847,100556	800,983333	847,100556	849,527778	849,527778	796,128889	844,673333	832,537222	924,771667	854,382222
202,426485	864,091111	881,081667	881,081667	827,682778	878,654444	842,246111	900,499444	900,499444	817,973889	856,809444	825,255556	895,645000	856,809444
202,811608	866,518333	837,391667	837,391667	844,673333	800,983333	834,964444	825,255556	825,255556	844,673333	912,635556	936,907778	866,518333	898,072222
203,196703	868,945556	815,546667	815,546667	834,964444	881,081667	868,945556	830,110000	830,110000	861,663889	866,518333	837,391667	779,138333	859,236667
203,581769	851,955000	844,673333	844,673333	839,818889	798,556111	871,372778	779,138333	779,138333	822,828333	842,246111	854,382222	839,818889	861,663889
203,966806	922,344444	825,255556	825,255556	842,246111	847,100556	849,527778	873,800000	873,800000	834,964444	915,062778	822,828333	842,246111	800,983333
204,351814	842,246111	890,790556	890,790556	839,818889	842,246111	898,072222	878,654444	878,654444	827,682778	854,382222	900,499444	830,110000	834,964444
204,736794	876,227222	854,382222	854,382222	830,110000	827,682778	873,800000	815,546667	815,546667	864,091111	832,537222	851,955000	873,800000	856,809444
205,121745	856,809444	827,682778	827,682778	873,800000	844,673333	851,955000	861,663889	861,663889	878,654444	827,682778	851,955000	839,818889	864,091111
205,506667	820,401111	851,955000	851,955000	895,645000	854,382222	830,110000	888,363333	888,363333	820,401111	912,635556	776,711111	837,391667	864,091111
205,891560	871,372778	757,293333	757,293333	820,401111	878,654444	803,410556	839,818889	839,818889	844,673333	881,081667	827,682778	878,654444	825,255556
206,276424	907,781111	783,992778	783,992778	861,663889	847,100556	861,663889	839,818889	839,818889	822,828333	837,391667	803,410556	871,372778	813,119444
206,661260	864,091111	922,344444	922,344444	786,420000	847,100556	817,973889	817,973889	817,973889	990,306667	839,818889	900,499444	856,809444	817,973889
207,046066	822,828333	878,654444	878,654444	796,128889	844,673333	817,973889	866,518333	866,518333	868,945556	851,955000	873,800000	883,508889	861,663889
207,430844	832,537222	854,382222	854,382222	764,575000	888,363333	803,410556	864,091111	864,091111	910,208333	837,391667	885,936111	883,508889	864,091111
207,815593	849,527778	815,546667	815,546667	859,236667	837,391667	888,363333	859,236667	859,236667	881,081667	927,198889	788,847222	837,391667	844,673333
208,200313	856,809444	834,964444	834,964444	847,100556	837,391667	837,391667	871,372778	871,372778	883,508889	864,091111	854,382222	893,217778	868,945556
208,585003	861,663889	883,508889	883,508889	815,546667	822,828333	941,762222	849,527778	849,527778	786,420000	856,809444	873,800000	796,128889	854,382222
208,969665	813,119444	885,936111	885,936111	839,818889	871,372778	827,682778	805,837778	805,837778	769,429444	866,518333	881,081667	953,898333	849,527778
209,354299	830,110000	895,645000	895,645000	817,973889	834,964444	822,828333	866,518333	866,518333	837,391667	854,382222	820,401111	866,518333	900,499444
209,738903	842,246111	837,391667	837,391667	791,274444	837,391667	815,546667	856,809444	856,809444	834,964444	779,138333	842,246111	815,546667	837,391667
210,123478	830,110000	864,091111	864,091111	825,255556	839,818889	856,809444	718,457778	718,457778	805,837778	890,790556	861,663889	820,401111	825,255556
210,508024	910,208333	893,217778	893,217778	851,955000	800,983333	893,217778	830,110000	830,110000	827,682778	847,100556	817,973889	900,499444	844,673333
210,892541	779,138333	832,537222	832,537222	881,081667	854,382222	834,964444	893,217778	893,217778	847,100556	859,236667	861,663889	895,645000	827,682778
211,277029	837,391667	847,100556	847,100556	783,992778	776,711111	890,790556	769,429444	769,429444	793,701667	825,255556	839,818889	900,499444	837,391667
211,661488	815,546667	791,274444	791,274444	881,081667	837,391667	856,809444	803,410556	803,410556	837,391667	817,973889	817,973889	873,800000	936,907778
212,045918	830,110000	847,100556	847,100556	876,227222	815,546667	844,673333	827,682778	827,682778	832,537222	871,372778	868,945556	808,265000	844,673333
212,430318	832,537222	832,537222	832,537222	902,926667	834,964444	825,255556	890,790556	890,790556	893,217778	859,236667	830,110000	817,973889	815,546667
212,814690	805,837778	825,255556	825,255556	820,401111	832,537222	859,236667	786,420000	786,420000	881,081667	832,537222	820,401111	825,255556	866,518333
213,199033	849,527778	774,283889	774,283889	825,255556	859,236667	900,499444	905,353889	905,353889	813,119444	844,673333	851,955000	895,645000	771,856667
213,583346	834,964444	871,372778	871,372778	856,809444	888,363333	871,372778	847,100556	847,100556	856,809444	854,382222	847,100556	890,790556	822,828333
213,967631	859,236667	834,964444	834,964444	900,499444	825,255556	830,110000	866,518333	866,518333	781,565556	779,138333	912,635556	851,955000	895,645000
214,351886	873,800000	847,100556	847,100556	861,663889	825,255556	866,518333	878,654444	878,654444	783,992778	837,391667	902,926667	864,091111	859,236667
214,736112	813,119444	827,682778	827,682778	895,645000	844,673333	820,401111	847,100556	847,100556	832,537222	878,654444	883,508889	851,955000	866,518333
215,120309	800,983333	873,800000	873,800000	800,983333	764,575000	822,828333	839,818889	839,818889	854,382222	859,236667	822,828333	791,274444	781,565556
215,504476	815,546667	868,945556	868,945556	842,246111	851,955000	832,537222	893,217778	893,217778	878,654444	832,537222	810,692222	817,973889	844,673333
215,888615	830,110000	837,391667	837,391667	800,983333	837,391667	781,565556	822,828333	822,828333	856,809444	791,274444	883,508889	837,391667	842,246111
216,272724	876,227222	764,575000	764,575000	839,818889	878,654444	805,837778	800,983333	800,983333	907,781111	817,973889	924,771667	842,246111	866,518333
216,656804	851,955000	885,936111	885,936111	868,945556	832,537222	842,246111	830,110000	830,110000	876,227222	803,410556	854,382222	883,508889	781,565556
217,040854	842,246111	854,382222	854,382222	856,809444	723,312222	866,518333	786,420000	786,420000	861,663889	890,790556	876,227222	810,692222	885,936111
217,424876	764,575000	827,682778	827,682778	798,556111	851,955000	817,973889	834,964444	834,964444	895,645000	900,499444	805,837778	866,518333	837,391667
217,808868	912,635556	830,110000	830,110000	849,527778	817,973889	885,936111	861,663889	861,663889	800,983333	796,128889	834,964444	898,072222	866,518333
218,192830	839,818889	771,856667	771,856667	847,100556	791,274444	834,964444	791,274444	791,274444	839,818889	810,692222	822,828333	898,072222	851,955000
218,576764	786,420000	842,246111	842,246111	888,363333	847,100556	854,382222	881,081667	881,081667	834,964444	844,673333	839,818889	808,265000	820,401111
218,960668	868,945556	834,964444	834,964444	871,372778	864,091111	820,401111	873,800000	873,800000	796,128889	842,246111	876,227222	851,955000	900,499444
219,344543	769,429444	859,236667	859,236667	842,246111	839,818889	844,673333	837,391667	837,391667	752,438889	827,682778	817,973889	883,508889	820,401111
219,728388	851,955000	844,673333	844,673333	786,420000	830,110000	832,537222	800,983333	800,983333	808,265000	885,936111	822,828333	822,828333	854,382222
220,112204	878,654444	868,945556	868,945556	868,945556	851,955000	830,110000	832,537222	832,537222	827,682778	876,227222	817,973889	885,936111	900,499444
220,495991	854,382222	861,663889	861,663889	856,809444	847,100556	842,246111	825,255556	825,255556	847,100556	813,119444	878,654444	888,363333	803,410556
220,879748	861,663889	813,119444	813,119444	873,800000	834,964444	849,527778	859,236667	859,236667	917,490000	815,546667	864,091111	864,091111	861,663889
221,263476	851,955000	825,255556	825,255556	815,546667	842,246111	861,663889	849,527778	849,527778	849,527778	888,363333	810,692222	861,663889	871,372778
221,647174	820,401111	793,701667	793,701667	815,546667	825,255556	847,100556	822,828333	822,828333	817,973889	888,363333	837,391667	849,527778	800,983333
222,030843	832,537222	820,401111	820,401111	825,255556	864,091111	859,236667	859,236667	859,236667	791,274444	878,654444	856,809444	825,255556	876,227222
222,414482	827,682778	849,527778	849,527778	827,682778	834,964444	888,363333	832,537222	832,537222	767,002222	966,034444	888,363333	864,091111	888,363333
222,798092	810,692222	881,081667	881,081667	834,964444	796,128889	873,800000	783,992778	783,992778	769,429444	859,236667	844,673333	888,363333	851,955000
223,181672	842,246111	798,556111	798,556111	883,508889	834,964444	788,847222	796,128889	796,128889	868,945556	813,119444	832,537222	822,828333	849,527778
223,565223	837,391667	902,926667	902,926667	825,255556	847,100556	822,828333	839,818889	839,818889	827,682778	798,556111	813,119444	810,692222	837,391667
