wavelength	-0,001685	-0,001754	-0,001638	-0,001987	-0,000384	-0,001189	-0,001460	-0,001108	-0,001328	-0,001696	-0,002078	-0,002107

178,106480	861,663889	849,527778	847,100556	769,429444	905,353889	817,973889	798,556111	859,236667	839,818889	832,537222	851,955000	851,955000
178,493382	861,663889	849,527778	847,100556	769,429444	905,353889	817,973889	798,556111	859,236667	839,818889	832,537222	851,955000	851,955000
178,880256	861,663889	849,527778	847,100556	769,429444	905,353889	817,973889	798,556111	859,236667	839,818889	832,537222	851,955000	851,955000
179,267103	713,603333	757,293333	752,438889	747,584444	781,565556	677,195000	696,612778	745,157222	793,701667	733,021111	788,847222	788,847222
179,653922	740,302778	735,448333	752,438889	783,992778	783,992778	699,040000	740,302778	660,204444	713,603333	723,312222	711,176111	711,176111
180,040713	723,312222	699,040000	728,166667	737,875556	728,166667	762,147778	706,321667	759,720556	747,584444	706,321667	665,058889	665,058889
180,427476	696,612778	733,021111	757,293333	701,467222	669,913333	689,331111	733,021111	686,903889	669,913333	703,894444	686,903889	686,903889
180,814211	614,087222	640,786667	783,992778	672,340556	771,856667	638,359444	694,185556	742,730000	747,584444	728,166667	762,147778	762,147778
181,200918	686,903889	643,213889	655,350000	677,195000	759,720556	645,641111	754,866111	672,340556	699,040000	689,331111	720,885000	720,885000
181,587598	752,438889	674,767778	650,495556	645,641111	767,002222	623,796111	711,176111	655,350000	725,739444	694,185556	689,331111	689,331111
181,974250	604,378333	728,166667	682,049444	672,340556	737,875556	682,049444	762,147778	657,777222	662,631667	643,213889	672,340556	672,340556
182,360873	667,486111	708,748889	711,176111	696,612778	706,321667	672,340556	679,622222	679,622222	691,758333	665,058889	667,486111	667,486111
182,747469	686,903889	691,758333	652,922778	733,021111	662,631667	699,040000	689,331111	657,777222	682,049444	718,457778	640,786667	640,786667
183,134037	655,350000	703,894444	672,340556	703,894444	730,593889	679,622222	718,457778	621,368889	660,204444	665,058889	648,068333	648,068333
183,520577	745,157222	728,166667	689,331111	652,922778	689,331111	674,767778	735,448333	750,011667	694,185556	655,350000	679,622222	679,622222
183,907089	694,185556	699,040000	703,894444	648,068333	764,575000	701,467222	703,894444	701,467222	633,505000	728,166667	696,612778	696,612778
184,293573	723,312222	682,049444	706,321667	677,195000	689,331111	691,758333	648,068333	623,796111	657,777222	691,758333	662,631667	662,631667
184,680029	684,476667	691,758333	716,030556	730,593889	723,312222	677,195000	672,340556	660,204444	694,185556	689,331111	684,476667	684,476667
185,066457	706,321667	733,021111	759,720556	667,486111	752,438889	701,467222	682,049444	682,049444	718,457778	735,448333	733,021111	733,021111
185,452857	720,885000	696,612778	713,603333	725,739444	783,992778	699,040000	730,593889	733,021111	728,166667	703,894444	788,847222	788,847222
185,839229	740,302778	851,955000	774,283889	657,777222	764,575000	752,438889	677,195000	750,011667	725,739444	742,730000	720,885000	720,885000
186,225573	706,321667	735,448333	730,593889	769,429444	730,593889	711,176111	859,236667	728,166667	703,894444	703,894444	696,612778	696,612778
186,611889	742,730000	754,866111	728,166667	701,467222	699,040000	716,030556	759,720556	706,321667	655,350000	786,420000	696,612778	696,612778
186,998176	713,603333	767,002222	733,021111	834,964444	754,866111	757,293333	677,195000	694,185556	718,457778	757,293333	745,157222	745,157222
187,384436	703,894444	810,692222	735,448333	783,992778	830,110000	762,147778	708,748889	798,556111	720,885000	733,021111	711,176111	711,176111
187,770668	793,701667	735,448333	725,739444	786,420000	771,856667	740,302778	733,021111	754,866111	803,410556	689,331111	796,128889	796,128889
