-0,003993	1016802,915749	21509,247427	567,196927
-0,004745	1009239,895572	21671,201658	566,847607
-0,003749	1182701,498600	25510,107046	566,847607
-0,003608	1251549,070061	26985,755392	566,498243
-0,003180	1196613,286135	25572,984128	566,847607
-0,003399	1536686,246871	33375,172151	566,847607
-0,001034	1536686,246871	33375,172151	566,847607
-0,000647	1539191,758492	33226,344142	566,847607
-0,000243	1539191,758492	33226,344142	566,847607
-0,000487	1541091,552348	33306,192525	567,546203
-0,000718	1947544,136817	42410,108759	566,847607
0,001759	2182722,745439	47487,528011	566,847607
0,001977	2207839,372515	48081,259602	566,847607
0,002746	2235349,758631	48588,336261	567,196927
0,003772	2352482,426876	50844,581574	567,196927
0,004503	2875188,684509	59072,595513	566,847607
0,005976	2892725,857204	59382,797099	566,847607
