0,000704	272158,852002	0,000000	0,000000
0,001832	298733,897198	0,000000	0,000000
0,002123	298733,897198	0,000000	0,000000
0,002994	348368,007267	0,000000	0,000000
0,003227	418328,409038	0,000000	0,000000
0,004556	418164,067009	0,000000	0,000000
0,005250	702759,854221	10877,546812	627,641378
0,006067	702759,854221	10877,546812	627,641378
0,007394	966451,804885	20429,124202	628,665425
0,009622	999454,032064	22291,818294	628,665425
0,010800	1059136,483338	24795,411124	629,347891
0,011276	1111609,484572	27531,963647	629,006681
0,012449	1097962,522478	26377,259380	629,006681
