181,974250	774,283889	825,255556	825,255556	674,767778	776,711111	728,166667	720,885000	701,467222	701,467222	764,575000	820,401111	798,556111	798,556111	733,021111	757,293333	730,593889	796,128889	796,128889	728,166667	783,992778	783,992778	750,011667	757,293333	742,730000	660,204444	708,748889	827,682778	827,682778	730,593889	730,593889	752,438889	813,119444	810,692222	742,730000	813,119444	728,166667	762,147778	764,575000	764,575000	762,147778	718,457778	718,457778	779,138333	779,138333	713,603333	779,138333	786,420000	713,603333	774,283889	813,119444	730,593889	771,856667
182,360873	779,138333	745,157222	745,157222	728,166667	759,720556	762,147778	730,593889	757,293333	757,293333	728,166667	781,565556	759,720556	759,720556	730,593889	774,283889	764,575000	762,147778	762,147778	788,847222	718,457778	718,457778	691,758333	747,584444	742,730000	733,021111	800,983333	701,467222	701,467222	752,438889	752,438889	713,603333	791,274444	740,302778	822,828333	767,002222	730,593889	764,575000	716,030556	803,410556	730,593889	750,011667	750,011667	754,866111	764,575000	786,420000	730,593889	757,293333	752,438889	679,622222	805,837778	767,002222	791,274444
182,747469	713,603333	781,565556	781,565556	822,828333	701,467222	769,429444	800,983333	750,011667	750,011667	764,575000	742,730000	759,720556	759,720556	723,312222	791,274444	740,302778	723,312222	723,312222	767,002222	779,138333	779,138333	720,885000	776,711111	730,593889	771,856667	747,584444	730,593889	730,593889	720,885000	720,885000	645,641111	764,575000	803,410556	699,040000	742,730000	730,593889	808,265000	769,429444	745,157222	764,575000	735,448333	735,448333	759,720556	771,856667	793,701667	701,467222	730,593889	752,438889	810,692222	730,593889	779,138333	733,021111
183,134037	798,556111	711,176111	711,176111	767,002222	815,546667	711,176111	791,274444	810,692222	810,692222	757,293333	747,584444	810,692222	810,692222	733,021111	740,302778	779,138333	723,312222	723,312222	750,011667	803,410556	803,410556	752,438889	825,255556	757,293333	830,110000	813,119444	769,429444	769,429444	737,875556	737,875556	745,157222	696,612778	752,438889	786,420000	796,128889	803,410556	737,875556	750,011667	774,283889	696,612778	691,758333	691,758333	754,866111	759,720556	730,593889	771,856667	754,866111	757,293333	716,030556	800,983333	725,739444	706,321667
183,520577	745,157222	742,730000	742,730000	740,302778	796,128889	718,457778	788,847222	830,110000	830,110000	776,711111	817,973889	759,720556	759,720556	793,701667	769,429444	699,040000	723,312222	723,312222	783,992778	776,711111	776,711111	800,983333	725,739444	788,847222	769,429444	701,467222	808,265000	808,265000	708,748889	708,748889	737,875556	783,992778	745,157222	759,720556	815,546667	800,983333	716,030556	730,593889	793,701667	703,894444	817,973889	817,973889	757,293333	735,448333	796,128889	752,438889	737,875556	774,283889	808,265000	750,011667	776,711111	764,575000
183,907089	711,176111	788,847222	788,847222	759,720556	774,283889	696,612778	798,556111	718,457778	718,457778	791,274444	720,885000	759,720556	759,720556	745,157222	747,584444	822,828333	672,340556	672,340556	733,021111	764,575000	764,575000	769,429444	798,556111	791,274444	800,983333	737,875556	813,119444	813,119444	764,575000	764,575000	793,701667	776,711111	791,274444	745,157222	725,739444	694,185556	716,030556	742,730000	774,283889	750,011667	730,593889	730,593889	834,964444	696,612778	745,157222	750,011667	805,837778	781,565556	779,138333	796,128889	815,546667	764,575000
184,293573	718,457778	713,603333	713,603333	716,030556	796,128889	808,265000	689,331111	754,866111	754,866111	825,255556	786,420000	750,011667	750,011667	832,537222	839,818889	754,866111	830,110000	830,110000	750,011667	767,002222	767,002222	774,283889	745,157222	750,011667	796,128889	742,730000	769,429444	769,429444	711,176111	711,176111	754,866111	786,420000	817,973889	859,236667	788,847222	742,730000	771,856667	706,321667	750,011667	779,138333	783,992778	783,992778	779,138333	815,546667	720,885000	747,584444	750,011667	813,119444	776,711111	747,584444	805,837778	774,283889
184,680029	827,682778	788,847222	788,847222	728,166667	781,565556	817,973889	740,302778	764,575000	764,575000	757,293333	793,701667	827,682778	827,682778	803,410556	737,875556	759,720556	771,856667	771,856667	745,157222	759,720556	759,720556	745,157222	703,894444	798,556111	735,448333	754,866111	825,255556	825,255556	813,119444	813,119444	815,546667	825,255556	728,166667	747,584444	699,040000	737,875556	735,448333	711,176111	735,448333	791,274444	805,837778	805,837778	723,312222	720,885000	711,176111	776,711111	764,575000	735,448333	733,021111	767,002222	783,992778	798,556111
185,066457	762,147778	767,002222	767,002222	825,255556	820,401111	842,246111	827,682778	769,429444	769,429444	822,828333	849,527778	822,828333	822,828333	771,856667	779,138333	781,565556	781,565556	781,565556	817,973889	820,401111	820,401111	762,147778	810,692222	839,818889	808,265000	788,847222	851,955000	851,955000	776,711111	776,711111	851,955000	844,673333	762,147778	808,265000	844,673333	815,546667	779,138333	771,856667	803,410556	791,274444	827,682778	827,682778	764,575000	817,973889	813,119444	817,973889	754,866111	788,847222	805,837778	747,584444	798,556111	781,565556
185,452857	817,973889	830,110000	830,110000	803,410556	793,701667	820,401111	793,701667	740,302778	740,302778	800,983333	800,983333	820,401111	820,401111	827,682778	740,302778	800,983333	842,246111	842,246111	762,147778	796,128889	796,128889	808,265000	827,682778	820,401111	774,283889	808,265000	767,002222	767,002222	762,147778	762,147778	788,847222	776,711111	788,847222	793,701667	730,593889	844,673333	788,847222	856,809444	745,157222	808,265000	822,828333	822,828333	769,429444	791,274444	781,565556	774,283889	810,692222	793,701667	800,983333	810,692222	851,955000	844,673333
185,839229	815,546667	832,537222	832,537222	762,147778	796,128889	740,302778	890,790556	774,283889	774,283889	750,011667	837,391667	754,866111	754,866111	783,992778	847,100556	839,818889	830,110000	830,110000	779,138333	822,828333	822,828333	716,030556	837,391667	844,673333	856,809444	747,584444	847,100556	847,100556	762,147778	762,147778	720,885000	793,701667	873,800000	783,992778	786,420000	769,429444	788,847222	798,556111	796,128889	733,021111	798,556111	798,556111	725,739444	791,274444	820,401111	810,692222	754,866111	757,293333	844,673333	820,401111	808,265000	796,128889
186,225573	842,246111	752,438889	752,438889	834,964444	844,673333	764,575000	813,119444	771,856667	771,856667	837,391667	762,147778	783,992778	783,992778	859,236667	771,856667	859,236667	832,537222	832,537222	837,391667	817,973889	817,973889	803,410556	842,246111	762,147778	871,372778	788,847222	798,556111	798,556111	817,973889	817,973889	810,692222	735,448333	779,138333	745,157222	851,955000	815,546667	805,837778	820,401111	805,837778	800,983333	793,701667	793,701667	786,420000	849,527778	800,983333	793,701667	832,537222	885,936111	820,401111	805,837778	796,128889	805,837778
186,611889	791,274444	827,682778	827,682778	825,255556	791,274444	825,255556	759,720556	783,992778	783,992778	800,983333	779,138333	767,002222	767,002222	817,973889	759,720556	844,673333	800,983333	800,983333	849,527778	854,382222	854,382222	830,110000	786,420000	791,274444	781,565556	805,837778	788,847222	788,847222	817,973889	817,973889	767,002222	735,448333	793,701667	791,274444	752,438889	808,265000	844,673333	839,818889	725,739444	793,701667	859,236667	859,236667	783,992778	813,119444	737,875556	754,866111	830,110000	817,973889	769,429444	820,401111	827,682778	905,353889
186,998176	817,973889	798,556111	798,556111	825,255556	847,100556	822,828333	781,565556	796,128889	796,128889	815,546667	837,391667	735,448333	735,448333	776,711111	820,401111	851,955000	837,391667	837,391667	844,673333	813,119444	813,119444	849,527778	861,663889	842,246111	883,508889	793,701667	791,274444	791,274444	798,556111	798,556111	842,246111	851,955000	827,682778	813,119444	810,692222	832,537222	827,682778	832,537222	834,964444	764,575000	847,100556	847,100556	803,410556	830,110000	808,265000	832,537222	791,274444	822,828333	813,119444	842,246111	791,274444	817,973889
187,384436	859,236667	854,382222	854,382222	868,945556	854,382222	834,964444	740,302778	822,828333	822,828333	915,062778	800,983333	779,138333	779,138333	837,391667	873,800000	786,420000	837,391667	837,391667	830,110000	847,100556	847,100556	847,100556	842,246111	813,119444	817,973889	747,584444	851,955000	851,955000	808,265000	808,265000	837,391667	827,682778	837,391667	842,246111	781,565556	820,401111	851,955000	842,246111	764,575000	834,964444	873,800000	873,800000	800,983333	786,420000	771,856667	798,556111	781,565556	844,673333	868,945556	849,527778	786,420000	808,265000
187,770668	786,420000	813,119444	813,119444	847,100556	781,565556	842,246111	822,828333	837,391667	837,391667	759,720556	847,100556	902,926667	902,926667	825,255556	800,983333	825,255556	847,100556	847,100556	854,382222	817,973889	817,973889	798,556111	798,556111	839,818889	859,236667	805,837778	859,236667	859,236667	866,518333	866,518333	859,236667	878,654444	817,973889	844,673333	844,673333	813,119444	878,654444	764,575000	793,701667	866,518333	820,401111	820,401111	868,945556	847,100556	820,401111	861,663889	837,391667	706,321667	808,265000	793,701667	825,255556	830,110000
188,156871	856,809444	803,410556	803,410556	842,246111	781,565556	842,246111	832,537222	827,682778	827,682778	856,809444	825,255556	839,818889	839,818889	834,964444	805,837778	820,401111	810,692222	810,692222	924,771667	873,800000	873,800000	822,828333	832,537222	844,673333	820,401111	900,499444	895,645000	895,645000	842,246111	842,246111	786,420000	834,964444	873,800000	856,809444	859,236667	932,053333	842,246111	847,100556	864,091111	905,353889	890,790556	890,790556	873,800000	888,363333	871,372778	844,673333	871,372778	771,856667	834,964444	876,227222	932,053333	871,372778
188,543046	847,100556	788,847222	788,847222	890,790556	883,508889	774,283889	834,964444	788,847222	788,847222	842,246111	825,255556	900,499444	900,499444	849,527778	890,790556	825,255556	944,189444	944,189444	868,945556	868,945556	868,945556	786,420000	832,537222	803,410556	847,100556	817,973889	878,654444	878,654444	798,556111	798,556111	805,837778	788,847222	910,208333	893,217778	864,091111	810,692222	936,907778	817,973889	813,119444	844,673333	936,907778	936,907778	919,917222	813,119444	883,508889	917,490000	956,325556	803,410556	883,508889	849,527778	781,565556	837,391667
188,929193	885,936111	830,110000	830,110000	873,800000	842,246111	788,847222	851,955000	893,217778	893,217778	844,673333	890,790556	864,091111	864,091111	861,663889	856,809444	878,654444	883,508889	883,508889	762,147778	842,246111	842,246111	803,410556	817,973889	888,363333	827,682778	873,800000	847,100556	847,100556	856,809444	856,809444	832,537222	849,527778	837,391667	839,818889	854,382222	842,246111	868,945556	817,973889	844,673333	849,527778	842,246111	842,246111	856,809444	827,682778	868,945556	871,372778	844,673333	786,420000	851,955000	779,138333	827,682778	822,828333
189,315312	876,227222	876,227222	876,227222	847,100556	825,255556	851,955000	844,673333	844,673333	844,673333	800,983333	757,293333	868,945556	868,945556	822,828333	859,236667	895,645000	832,537222	832,537222	973,316111	915,062778	915,062778	800,983333	854,382222	808,265000	864,091111	769,429444	803,410556	803,410556	800,983333	800,983333	839,818889	832,537222	796,128889	842,246111	868,945556	842,246111	876,227222	822,828333	805,837778	851,955000	864,091111	864,091111	854,382222	793,701667	832,537222	919,917222	864,091111	888,363333	866,518333	919,917222	873,800000	900,499444
189,701403	849,527778	871,372778	871,372778	902,926667	917,490000	847,100556	905,353889	895,645000	895,645000	851,955000	917,490000	837,391667	837,391667	924,771667	849,527778	902,926667	847,100556	847,100556	864,091111	842,246111	842,246111	856,809444	936,907778	854,382222	830,110000	890,790556	934,480556	934,480556	885,936111	885,936111	861,663889	859,236667	859,236667	830,110000	910,208333	866,518333	866,518333	881,081667	866,518333	919,917222	922,344444	922,344444	798,556111	883,508889	871,372778	866,518333	890,790556	878,654444	900,499444	866,518333	842,246111	883,508889
190,087466	895,645000	859,236667	859,236667	851,955000	873,800000	966,034444	871,372778	830,110000	830,110000	849,527778	910,208333	827,682778	827,682778	907,781111	900,499444	905,353889	883,508889	883,508889	864,091111	815,546667	815,546667	796,128889	839,818889	968,461667	827,682778	878,654444	859,236667	859,236667	883,508889	883,508889	919,917222	849,527778	868,945556	902,926667	929,626111	827,682778	895,645000	871,372778	827,682778	859,236667	798,556111	798,556111	805,837778	881,081667	881,081667	888,363333	890,790556	932,053333	910,208333	868,945556	885,936111	885,936111
190,473500	949,043889	847,100556	847,100556	951,471111	881,081667	888,363333	907,781111	881,081667	881,081667	847,100556	876,227222	905,353889	905,353889	864,091111	939,335000	919,917222	854,382222	854,382222	881,081667	878,654444	878,654444	883,508889	919,917222	905,353889	888,363333	844,673333	893,217778	893,217778	949,043889	949,043889	871,372778	844,673333	895,645000	929,626111	871,372778	922,344444	951,471111	861,663889	876,227222	885,936111	881,081667	881,081667	888,363333	893,217778	849,527778	888,363333	881,081667	915,062778	895,645000	934,480556	873,800000	902,926667
190,859506	859,236667	927,198889	927,198889	883,508889	934,480556	849,527778	915,062778	983,025000	983,025000	866,518333	944,189444	929,626111	929,626111	919,917222	861,663889	878,654444	883,508889	883,508889	883,508889	910,208333	910,208333	912,635556	919,917222	951,471111	917,490000	929,626111	864,091111	864,091111	951,471111	951,471111	907,781111	895,645000	936,907778	878,654444	910,208333	905,353889	910,208333	934,480556	881,081667	827,682778	934,480556	934,480556	970,888889	854,382222	888,363333	941,762222	883,508889	851,955000	907,781111	873,800000	890,790556	856,809444
191,245484	919,917222	861,663889	861,663889	910,208333	900,499444	861,663889	910,208333	842,246111	842,246111	929,626111	902,926667	856,809444	856,809444	915,062778	873,800000	912,635556	885,936111	885,936111	919,917222	856,809444	856,809444	900,499444	851,955000	873,800000	866,518333	905,353889	883,508889	883,508889	975,743333	975,743333	905,353889	910,208333	915,062778	854,382222	895,645000	970,888889	939,335000	898,072222	830,110000	883,508889	915,062778	915,062778	888,363333	873,800000	827,682778	898,072222	900,499444	907,781111	939,335000	893,217778	883,508889	910,208333
191,631434	864,091111	910,208333	910,208333	946,616667	893,217778	929,626111	907,781111	890,790556	890,790556	868,945556	844,673333	915,062778	915,062778	953,898333	1014,578889	917,490000	898,072222	898,072222	922,344444	910,208333	910,208333	876,227222	888,363333	934,480556	878,654444	893,217778	927,198889	927,198889	917,490000	917,490000	898,072222	822,828333	922,344444	893,217778	873,800000	929,626111	941,762222	958,752778	895,645000	966,034444	851,955000	851,955000	868,945556	830,110000	873,800000	837,391667	922,344444	854,382222	885,936111	917,490000	859,236667	929,626111
192,017355	907,781111	939,335000	939,335000	980,597778	881,081667	893,217778	898,072222	871,372778	871,372778	932,053333	883,508889	949,043889	949,043889	963,607222	900,499444	878,654444	866,518333	866,518333	905,353889	893,217778	893,217778	885,936111	941,762222	951,471111	890,790556	912,635556	849,527778	849,527778	915,062778	915,062778	890,790556	881,081667	910,208333	966,034444	929,626111	854,382222	878,654444	939,335000	983,025000	924,771667	898,072222	898,072222	917,490000	934,480556	912,635556	902,926667	893,217778	968,461667	876,227222	987,879444	876,227222	944,189444
192,403248	978,170556	929,626111	929,626111	902,926667	890,790556	939,335000	939,335000	912,635556	912,635556	919,917222	919,917222	895,645000	895,645000	946,616667	915,062778	854,382222	895,645000	895,645000	878,654444	932,053333	932,053333	885,936111	885,936111	958,752778	866,518333	871,372778	944,189444	944,189444	944,189444	944,189444	951,471111	910,208333	951,471111	859,236667	958,752778	927,198889	883,508889	893,217778	917,490000	907,781111	861,663889	861,663889	900,499444	810,692222	839,818889	973,316111	956,325556	847,100556	924,771667	966,034444	924,771667	924,771667
192,789113	910,208333	970,888889	970,888889	873,800000	876,227222	934,480556	927,198889	917,490000	917,490000	929,626111	893,217778	924,771667	924,771667	919,917222	885,936111	847,100556	929,626111	929,626111	893,217778	975,743333	975,743333	958,752778	919,917222	929,626111	924,771667	910,208333	907,781111	907,781111	956,325556	956,325556	924,771667	893,217778	927,198889	898,072222	932,053333	907,781111	912,635556	873,800000	868,945556	915,062778	905,353889	905,353889	900,499444	866,518333	895,645000	919,917222	907,781111	890,790556	919,917222	929,626111	827,682778	953,898333
193,174949	934,480556	907,781111	907,781111	922,344444	983,025000	946,616667	951,471111	876,227222	876,227222	912,635556	917,490000	927,198889	927,198889	873,800000	956,325556	910,208333	917,490000	917,490000	895,645000	915,062778	915,062778	919,917222	888,363333	902,926667	953,898333	864,091111	895,645000	895,645000	856,809444	856,809444	871,372778	934,480556	905,353889	939,335000	944,189444	944,189444	919,917222	932,053333	915,062778	932,053333	895,645000	895,645000	873,800000	912,635556	910,208333	924,771667	936,907778	915,062778	949,043889	912,635556	919,917222	837,391667
193,560757	946,616667	927,198889	927,198889	900,499444	902,926667	866,518333	890,790556	888,363333	888,363333	917,490000	881,081667	949,043889	949,043889	890,790556	873,800000	951,471111	995,161111	995,161111	922,344444	951,471111	951,471111	936,907778	856,809444	927,198889	895,645000	873,800000	961,180000	961,180000	900,499444	900,499444	941,762222	936,907778	934,480556	949,043889	917,490000	939,335000	922,344444	946,616667	866,518333	861,663889	837,391667	837,391667	917,490000	905,353889	915,062778	929,626111	898,072222	881,081667	861,663889	902,926667	932,053333	956,325556
193,946537	917,490000	973,316111	973,316111	842,246111	902,926667	970,888889	861,663889	905,353889	905,353889	924,771667	956,325556	900,499444	900,499444	949,043889	966,034444	924,771667	915,062778	915,062778	944,189444	924,771667	924,771667	953,898333	1000,015556	922,344444	946,616667	902,926667	936,907778	936,907778	917,490000	917,490000	849,527778	949,043889	910,208333	905,353889	980,597778	900,499444	966,034444	905,353889	915,062778	963,607222	929,626111	929,626111	956,325556	919,917222	956,325556	951,471111	992,733889	919,917222	915,062778	883,508889	970,888889	919,917222
194,332288	927,198889	905,353889	905,353889	953,898333	980,597778	927,198889	978,170556	912,635556	912,635556	958,752778	929,626111	953,898333	953,898333	966,034444	895,645000	907,781111	934,480556	934,480556	888,363333	900,499444	900,499444	949,043889	890,790556	949,043889	927,198889	871,372778	963,607222	963,607222	932,053333	932,053333	970,888889	902,926667	910,208333	936,907778	902,926667	992,733889	951,471111	929,626111	873,800000	956,325556	944,189444	944,189444	895,645000	951,471111	936,907778	939,335000	946,616667	970,888889	924,771667	868,945556	1004,870000	975,743333
194,718011	953,898333	893,217778	893,217778	995,161111	963,607222	873,800000	924,771667	944,189444	944,189444	890,790556	949,043889	922,344444	922,344444	885,936111	878,654444	919,917222	912,635556	912,635556	924,771667	900,499444	900,499444	953,898333	966,034444	936,907778	927,198889	924,771667	946,616667	946,616667	844,673333	844,673333	915,062778	936,907778	924,771667	927,198889	902,926667	915,062778	878,654444	890,790556	934,480556	888,363333	830,110000	830,110000	932,053333	919,917222	905,353889	895,645000	864,091111	958,752778	949,043889	881,081667	808,265000	878,654444
195,103705	878,654444	946,616667	946,616667	963,607222	868,945556	936,907778	949,043889	907,781111	907,781111	864,091111	902,926667	927,198889	927,198889	980,597778	837,391667	898,072222	902,926667	902,926667	932,053333	936,907778	936,907778	917,490000	919,917222	951,471111	968,461667	905,353889	888,363333	888,363333	929,626111	929,626111	893,217778	924,771667	953,898333	966,034444	929,626111	941,762222	917,490000	934,480556	861,663889	939,335000	915,062778	915,062778	907,781111	907,781111	910,208333	919,917222	941,762222	961,180000	873,800000	956,325556	978,170556	961,180000
195,489371	978,170556	873,800000	873,800000	941,762222	907,781111	915,062778	910,208333	866,518333	866,518333	924,771667	912,635556	936,907778	936,907778	924,771667	934,480556	939,335000	922,344444	922,344444	934,480556	963,607222	963,607222	936,907778	949,043889	953,898333	910,208333	915,062778	961,180000	961,180000	995,161111	995,161111	990,306667	932,053333	907,781111	949,043889	890,790556	864,091111	917,490000	949,043889	953,898333	956,325556	898,072222	898,072222	939,335000	851,955000	919,917222	934,480556	932,053333	907,781111	987,879444	895,645000	924,771667	934,480556
195,875009	953,898333	939,335000	939,335000	890,790556	963,607222	944,189444	895,645000	936,907778	936,907778	919,917222	958,752778	888,363333	888,363333	912,635556	961,180000	910,208333	970,888889	970,888889	995,161111	919,917222	919,917222	907,781111	951,471111	946,616667	905,353889	973,316111	881,081667	881,081667	973,316111	973,316111	951,471111	939,335000	915,062778	939,335000	961,180000	924,771667	1009,724444	956,325556	922,344444	983,025000	902,926667	902,926667	905,353889	881,081667	922,344444	922,344444	927,198889	953,898333	953,898333	924,771667	907,781111	888,363333
196,260618	956,325556	958,752778	958,752778	883,508889	936,907778	871,372778	924,771667	919,917222	919,917222	970,888889	973,316111	898,072222	898,072222	927,198889	932,053333	871,372778	924,771667	924,771667	973,316111	990,306667	990,306667	902,926667	912,635556	936,907778	905,353889	936,907778	966,034444	966,034444	958,752778	958,752778	854,382222	912,635556	953,898333	910,208333	953,898333	939,335000	890,790556	898,072222	968,461667	910,208333	927,198889	927,198889	898,072222	934,480556	924,771667	949,043889	910,208333	936,907778	958,752778	907,781111	958,752778	900,499444
196,646199	951,471111	978,170556	978,170556	910,208333	900,499444	951,471111	956,325556	866,518333	866,518333	917,490000	929,626111	915,062778	915,062778	961,180000	851,955000	968,461667	968,461667	968,461667	927,198889	856,809444	856,809444	893,217778	917,490000	912,635556	1004,870000	890,790556	987,879444	987,879444	924,771667	924,771667	973,316111	939,335000	910,208333	922,344444	885,936111	922,344444	1004,870000	883,508889	970,888889	890,790556	885,936111	885,936111	895,645000	978,170556	834,964444	936,907778	919,917222	944,189444	878,654444	910,208333	910,208333	1004,870000
197,031751	854,382222	902,926667	902,926667	917,490000	893,217778	895,645000	927,198889	927,198889	927,198889	902,926667	898,072222	851,955000	851,955000	905,353889	929,626111	956,325556	949,043889	949,043889	915,062778	966,034444	966,034444	917,490000	905,353889	941,762222	963,607222	885,936111	905,353889	905,353889	934,480556	934,480556	893,217778	878,654444	970,888889	910,208333	905,353889	944,189444	924,771667	912,635556	973,316111	895,645000	924,771667	924,771667	968,461667	910,208333	985,452222	932,053333	919,917222	912,635556	864,091111	902,926667	941,762222	912,635556
197,417275	924,771667	927,198889	927,198889	910,208333	902,926667	951,471111	919,917222	864,091111	864,091111	953,898333	883,508889	934,480556	934,480556	1043,705556	905,353889	1012,151667	980,597778	980,597778	878,654444	956,325556	956,325556	915,062778	917,490000	912,635556	871,372778	910,208333	910,208333	910,208333	961,180000	961,180000	987,879444	917,490000	932,053333	912,635556	941,762222	900,499444	873,800000	956,325556	924,771667	890,790556	978,170556	978,170556	924,771667	934,480556	907,781111	927,198889	893,217778	905,353889	963,607222	871,372778	910,208333	936,907778
197,802771	934,480556	966,034444	966,034444	895,645000	888,363333	893,217778	932,053333	898,072222	898,072222	924,771667	949,043889	936,907778	936,907778	924,771667	927,198889	881,081667	936,907778	936,907778	922,344444	941,762222	941,762222	898,072222	907,781111	915,062778	975,743333	881,081667	958,752778	958,752778	929,626111	929,626111	907,781111	1007,297222	915,062778	810,692222	956,325556	949,043889	919,917222	854,382222	885,936111	871,372778	856,809444	856,809444	944,189444	966,034444	813,119444	915,062778	956,325556	907,781111	936,907778	895,645000	900,499444	915,062778
