wavelength	-0,007892	-0,006323	-0,006453	-0,009679	-0,007943	-0,005864	-0,006120	-0,006635	-0,007530	-0,006685	-0,006049	-0,006215	-0,005862	-0,005262	-0,005262	-0,005753	-0,005632	-0,006473	-0,005923	-0,005688	-0,008925	-0,008925	-0,009178	-0,005654	-0,004411	-0,003603	-0,003886	-0,005087	-0,005782	-0,006740	-0,004769	-0,005818	-0,008076	-0,005007	-0,002948	-0,003273	-0,003870	-0,003793	-0,002823	-0,003001	-0,002766	-0,002667	-0,002290	-0,002368	-0,002454	-0,001347	-0,000728	-0,000976	-0,000528	-0,000180	-0,000359	-0,000754	-0,001913	-0,002394	-0,002314	-0,001023	-0,000846	-0,001098	-0,001098	-0,000981	-0,000981	-0,001964	-0,001697	-0,001285	-0,001285	-0,001414	-0,001166	-0,001166	-0,000685	-0,000734	-0,000983	-0,000780	-0,000517	-0,001680	-0,001545	-0,001419	-0,001227	-0,000073	0,000230	0,000026	0,000010	0,000163	0,001696	0,001077	0,006635	0,003921	0,004120	0,003976	0,004362	0,004856	0,006528	0,006827	0,006567	0,005291	0,004482	0,004492	0,003872	0,004016	0,004772	0,004866	0,005161	0,005367	0,006846	0,006247

178,106480	-50,971667	72,816667	72,816667	38,835556	-36,408333	-43,690000	-43,690000	16,990556	-19,417778	-53,398889	-36,408333	-36,408333	-29,126667	-36,408333	-36,408333	7,281667	-9,708889	0,000000	9,708889	-24,272222	-55,826111	-55,826111	-21,845000	97,088889	-36,408333	26,699444	-29,126667	16,990556	72,816667	-48,544444	-31,553889	48,544444	-2,427222	14,563333	-9,708889	-21,845000	-4,854444	-41,262778	-53,398889	-14,563333	41,262778	29,126667	-58,253333	63,107778	0,000000	16,990556	-36,408333	12,136111	-12,136111	-21,845000	-29,126667	21,845000	21,845000	-31,553889	-31,553889	-7,281667	87,380000	-26,699444	65,535000	2,427222	-24,272222	-19,417778	53,398889	53,398889	-36,408333	92,234444	-50,971667	-50,971667	-53,398889	-24,272222	29,126667	29,126667	36,408333	36,408333	4,854444	-21,845000	12,136111	87,380000	87,380000	12,136111	-41,262778	9,708889	7,281667	-2,427222	36,408333	-4,854444	-4,854444	48,544444	-12,136111	-77,671111	-29,126667	-29,126667	21,845000	0,000000	-4,854444	-14,563333	58,253333	48,544444	-9,708889	-55,826111	-14,563333	89,807222	55,826111	55,826111
178,493382	-50,971667	72,816667	72,816667	38,835556	-36,408333	-43,690000	-43,690000	16,990556	-19,417778	-53,398889	-36,408333	-36,408333	-29,126667	-36,408333	-36,408333	7,281667	-9,708889	0,000000	9,708889	-24,272222	-55,826111	-55,826111	-21,845000	97,088889	-36,408333	26,699444	-29,126667	16,990556	72,816667	-48,544444	-31,553889	48,544444	-2,427222	14,563333	-9,708889	-21,845000	-4,854444	-41,262778	-53,398889	-14,563333	41,262778	29,126667	-58,253333	63,107778	0,000000	16,990556	-36,408333	12,136111	-12,136111	-21,845000	-29,126667	21,845000	21,845000	-31,553889	-31,553889	-7,281667	87,380000	-26,699444	65,535000	2,427222	-24,272222	-19,417778	53,398889	53,398889	-36,408333	92,234444	-50,971667	-50,971667	-53,398889	-24,272222	29,126667	29,126667	36,408333	36,408333	4,854444	-21,845000	12,136111	87,380000	87,380000	12,136111	-41,262778	9,708889	7,281667	-2,427222	36,408333	-4,854444	-4,854444	48,544444	-12,136111	-77,671111	-29,126667	-29,126667	21,845000	0,000000	-4,854444	-14,563333	58,253333	48,544444	-9,708889	-55,826111	-14,563333	89,807222	55,826111	55,826111
178,880256	-50,971667	72,816667	72,816667	38,835556	-36,408333	-43,690000	-43,690000	16,990556	-19,417778	-53,398889	-36,408333	-36,408333	-29,126667	-36,408333	-36,408333	7,281667	-9,708889	0,000000	9,708889	-24,272222	-55,826111	-55,826111	-21,845000	97,088889	-36,408333	26,699444	-29,126667	16,990556	72,816667	-48,544444	-31,553889	48,544444	-2,427222	14,563333	-9,708889	-21,845000	-4,854444	-41,262778	-53,398889	-14,563333	41,262778	29,126667	-58,253333	63,107778	0,000000	16,990556	-36,408333	12,136111	-12,136111	-21,845000	-29,126667	21,845000	21,845000	-31,553889	-31,553889	-7,281667	87,380000	-26,699444	65,535000	2,427222	-24,272222	-19,417778	53,398889	53,398889	-36,408333	92,234444	-50,971667	-50,971667	-53,398889	-24,272222	29,126667	29,126667	36,408333	36,408333	4,854444	-21,845000	12,136111	87,380000	87,380000	12,136111	-41,262778	9,708889	7,281667	-2,427222	36,408333	-4,854444	-4,854444	48,544444	-12,136111	-77,671111	-29,126667	-29,126667	21,845000	0,000000	-4,854444	-14,563333	58,253333	48,544444	-9,708889	-55,826111	-14,563333	89,807222	55,826111	55,826111
179,267103	-48,544444	-70,389444	-70,389444	-24,272222	-63,107778	-31,553889	-31,553889	-75,243889	26,699444	-94,661667	-29,126667	-29,126667	26,699444	-82,525556	-82,525556	-7,281667	-80,098333	50,971667	-33,981111	-72,816667	-41,262778	-41,262778	-43,690000	-41,262778	-26,699444	-4,854444	-60,680556	-19,417778	-36,408333	-80,098333	12,136111	-4,854444	-55,826111	-38,835556	-70,389444	-46,117222	-9,708889	-36,408333	7,281667	-4,854444	-77,671111	-41,262778	-38,835556	-31,553889	-29,126667	-60,680556	-19,417778	-111,652222	21,845000	-9,708889	-126,215556	-24,272222	-24,272222	-19,417778	-19,417778	-33,981111	-48,544444	12,136111	26,699444	-12,136111	-65,535000	-29,126667	-72,816667	-72,816667	-41,262778	38,835556	-4,854444	-4,854444	0,000000	-7,281667	14,563333	14,563333	24,272222	24,272222	-26,699444	-67,962222	21,845000	-33,981111	-33,981111	-48,544444	4,854444	-121,361111	-24,272222	-12,136111	-36,408333	-33,981111	-33,981111	-55,826111	-9,708889	-38,835556	-21,845000	-21,845000	-14,563333	-41,262778	0,000000	4,854444	0,000000	-72,816667	-21,845000	-9,708889	-58,253333	-63,107778	50,971667	50,971667
179,653922	-16,990556	-2,427222	-2,427222	-26,699444	-82,525556	-9,708889	-9,708889	2,427222	-82,525556	29,126667	-33,981111	-33,981111	-41,262778	-33,981111	-33,981111	-41,262778	19,417778	-41,262778	29,126667	-29,126667	-2,427222	-2,427222	0,000000	-26,699444	0,000000	-4,854444	-75,243889	-33,981111	-48,544444	-36,408333	4,854444	-29,126667	-36,408333	2,427222	-12,136111	-21,845000	-41,262778	-53,398889	-65,535000	-4,854444	24,272222	14,563333	21,845000	-33,981111	31,553889	63,107778	-21,845000	-24,272222	-9,708889	-38,835556	-2,427222	50,971667	50,971667	7,281667	7,281667	29,126667	-2,427222	-19,417778	-4,854444	55,826111	9,708889	-9,708889	-70,389444	-70,389444	4,854444	70,389444	-2,427222	-2,427222	-72,816667	7,281667	60,680556	60,680556	-31,553889	-31,553889	29,126667	14,563333	48,544444	21,845000	21,845000	-58,253333	-9,708889	-24,272222	-38,835556	41,262778	-4,854444	-2,427222	-2,427222	-46,117222	-41,262778	-16,990556	-53,398889	-53,398889	2,427222	19,417778	29,126667	19,417778	-16,990556	-26,699444	-50,971667	89,807222	-12,136111	-4,854444	-60,680556	-60,680556
180,040713	-55,826111	14,563333	14,563333	0,000000	-55,826111	48,544444	48,544444	50,971667	-50,971667	2,427222	-38,835556	-38,835556	-16,990556	36,408333	36,408333	12,136111	-7,281667	-24,272222	48,544444	2,427222	21,845000	21,845000	19,417778	-21,845000	-29,126667	46,117222	-67,962222	-4,854444	16,990556	12,136111	-16,990556	-12,136111	-60,680556	29,126667	4,854444	7,281667	53,398889	-12,136111	-9,708889	31,553889	29,126667	26,699444	-12,136111	-19,417778	0,000000	-29,126667	-26,699444	60,680556	21,845000	0,000000	24,272222	16,990556	16,990556	63,107778	63,107778	-24,272222	43,690000	26,699444	-16,990556	7,281667	21,845000	-9,708889	-21,845000	-21,845000	-16,990556	7,281667	53,398889	53,398889	46,117222	33,981111	26,699444	26,699444	19,417778	19,417778	41,262778	29,126667	33,981111	-12,136111	-12,136111	16,990556	41,262778	2,427222	46,117222	-9,708889	-2,427222	101,943333	101,943333	-16,990556	53,398889	101,943333	-24,272222	-24,272222	-33,981111	60,680556	14,563333	-24,272222	50,971667	-2,427222	-14,563333	43,690000	46,117222	4,854444	21,845000	21,845000
180,427476	14,563333	12,136111	12,136111	0,000000	43,690000	26,699444	26,699444	-29,126667	-7,281667	63,107778	31,553889	31,553889	0,000000	-4,854444	-4,854444	19,417778	-12,136111	72,816667	14,563333	9,708889	-4,854444	-4,854444	0,000000	60,680556	-12,136111	16,990556	26,699444	21,845000	-19,417778	-19,417778	65,535000	-63,107778	-2,427222	19,417778	-9,708889	63,107778	4,854444	33,981111	-7,281667	-12,136111	41,262778	16,990556	26,699444	9,708889	-16,990556	36,408333	31,553889	48,544444	33,981111	16,990556	55,826111	-4,854444	-4,854444	-43,690000	-43,690000	-31,553889	36,408333	12,136111	14,563333	99,516111	16,990556	-4,854444	53,398889	53,398889	0,000000	9,708889	65,535000	65,535000	123,788333	0,000000	21,845000	21,845000	0,000000	0,000000	-7,281667	43,690000	43,690000	38,835556	38,835556	46,117222	48,544444	4,854444	0,000000	-36,408333	67,962222	67,962222	67,962222	7,281667	-21,845000	2,427222	4,854444	4,854444	-12,136111	21,845000	43,690000	16,990556	2,427222	-33,981111	-29,126667	80,098333	-31,553889	109,225000	-53,398889	-53,398889
180,814211	-65,535000	4,854444	4,854444	-87,380000	-60,680556	55,826111	55,826111	-63,107778	14,563333	41,262778	-67,962222	-67,962222	-2,427222	-14,563333	-14,563333	-89,807222	-7,281667	-63,107778	-26,699444	-19,417778	4,854444	4,854444	-33,981111	-72,816667	-116,506667	9,708889	-16,990556	2,427222	-36,408333	-9,708889	-50,971667	-72,816667	-14,563333	-29,126667	19,417778	12,136111	-31,553889	-21,845000	19,417778	-21,845000	36,408333	31,553889	-82,525556	-21,845000	-97,088889	9,708889	53,398889	9,708889	16,990556	-19,417778	41,262778	-50,971667	-50,971667	16,990556	16,990556	-31,553889	-24,272222	-4,854444	-72,816667	-41,262778	24,272222	65,535000	-29,126667	-29,126667	-4,854444	-72,816667	26,699444	26,699444	9,708889	-53,398889	-16,990556	-16,990556	-67,962222	-67,962222	-14,563333	-16,990556	-4,854444	-29,126667	-29,126667	33,981111	-72,816667	14,563333	-82,525556	-43,690000	-38,835556	21,845000	21,845000	-33,981111	-12,136111	-4,854444	7,281667	7,281667	31,553889	24,272222	-9,708889	-29,126667	14,563333	-12,136111	14,563333	14,563333	-55,826111	-53,398889	-55,826111	-55,826111
