0.000000	9.409133
0.183000	9.058932
0.282000	8.711063
0.383000	9.409133
0.482000	9.757003
0.583000	9.060076
0.683000	9.060076
0.783000	8.711063
0.883000	9.060076
0.982000	9.757003
1.083000	9.061220
1.182000	9.409133
1.282000	9.409133
1.383000	9.407946
1.483000	9.409133
1.582000	9.757003
1.683000	8.711063
1.782000	9.758235
1.882000	9.060076
1.982000	9.757003
2.082000	8.711063
2.182000	9.409133
2.282000	9.409133
2.382000	9.409133
2.482000	9.407946
2.582000	8.711063
2.682000	9.407946
2.782000	10.106104
2.881000	9.757003
2.981000	9.407946
3.081000	9.409133
3.181000	9.409133
3.281000	9.060076
3.381000	9.060076
3.481000	9.757003
3.581000	9.758235
3.681000	9.407946
3.781000	9.757003
3.881000	9.757003
3.981000	9.409133
4.081000	9.407946
4.181000	9.409133
4.281000	9.409133
4.381000	9.407946
4.481000	9.060076
4.581000	9.757003
4.681000	10.455249
4.781000	8.711063
4.881000	9.407946
4.981000	9.407946
5.081000	9.409133
5.181000	9.407946
5.281000	9.758235
5.381000	9.060076
5.481000	9.407946
5.580000	9.757003
5.681000	9.407946
5.781000	9.058932
5.881000	8.711063
5.981000	9.409133
6.081000	9.757003
6.181000	9.757003
6.280000	9.060076
6.381000	9.407946
6.481000	9.060076
6.581000	9.409133
6.681000	9.410321
6.780000	8.711063
6.880000	9.060076
6.979000	9.407946
7.079000	9.407946
7.179000	9.407946
7.279000	9.407946
7.379000	9.060076
7.479000	9.407946
7.579000	9.060076
7.679000	9.409133
7.779000	9.407946
7.879000	9.407946
7.979000	9.060076
8.079000	9.409133
8.179000	9.757003
8.279000	9.757003
8.379000	9.757003
8.479000	9.757003
8.579000	9.757003
8.679000	9.757003
8.779000	9.060076
8.879000	9.409133
8.979000	9.757003
9.080000	9.407946
9.180000	9.757003
9.280000	9.060076
9.380000	9.407946
9.480000	9.060076
9.580000	9.757003
9.680000	9.060076
9.780000	10.106104
9.880000	9.060076
9.980000	9.407946
10.080000	9.757003
10.180000	9.407946
10.280000	10.106104
10.380000	9.757003
10.480000	9.407946
10.580000	9.409133
10.680000	9.757003
10.780000	9.757003
10.880000	9.757003
10.979000	9.407946
11.079000	9.409133
11.178000	9.060076
11.278000	9.060076
11.378000	9.409133
11.478000	9.060076
11.578000	9.407946
11.678000	9.757003
11.779000	9.407946
11.878000	9.060076
11.978000	8.711063
12.078000	9.409133
12.178000	9.060076
12.278000	9.060076
12.378000	8.711063
12.478000	9.758235
12.578000	9.757003
12.678000	9.757003
12.778000	9.060076
12.878000	9.757003
12.978000	9.060076
13.078000	9.758235
13.178000	9.060076
13.278000	9.060076
13.378000	9.407946
13.478000	9.407946
13.578000	9.409133
13.678000	9.409133
13.778000	9.058932
13.878000	9.060076
13.978000	9.409133
14.078000	9.757003
14.178000	9.407946
14.278000	9.061220
14.378000	9.407946
14.478000	8.712162
14.578000	9.409133
14.678000	9.757003
14.778000	8.712162
14.878000	9.407946
14.977000	9.407946
15.077000	9.407946
15.177000	10.104829
15.277000	9.060076
15.377000	9.060076
15.477000	10.106104
15.577000	8.363149
15.677000	9.060076
15.776000	9.757003
15.877000	9.407946
15.977000	9.757003
16.077000	8.711063
16.176000	9.060076
16.276000	9.409133
16.376000	9.757003
16.476000	10.106104
16.576000	9.407946
16.677000	9.060076
16.776000	9.060076
16.876000	9.060076
16.976000	9.758235
17.076000	9.757003
17.176000	9.407946
17.276000	9.060076
17.376000	9.757003
17.476000	9.407946
17.576000	9.407946
17.676000	9.757003
17.776000	9.060076
17.876000	9.757003
17.976000	9.061220
18.076000	9.409133
18.176000	9.060076
18.276000	9.410321
18.376000	9.407946
18.476000	9.407946
18.576000	9.409133
18.676000	9.757003
18.776000	9.757003
18.876000	9.407946
18.977000	9.409133
19.076000	10.453930
19.176000	10.104829
19.276000	9.060076
19.375000	9.757003
19.476000	9.058932
