178,106480	779,138333	779,138333	779,138333	779,138333	769,429444
178,493382	779,138333	779,138333	779,138333	779,138333	769,429444
178,880256	779,138333	779,138333	779,138333	779,138333	769,429444
179,267103	699,040000	699,040000	665,058889	665,058889	699,040000
179,653922	691,758333	691,758333	699,040000	699,040000	728,166667
180,040713	674,767778	674,767778	684,476667	684,476667	679,622222
180,427476	628,650556	628,650556	674,767778	674,767778	660,204444
180,814211	689,331111	689,331111	674,767778	674,767778	682,049444
181,200918	623,796111	623,796111	669,913333	669,913333	684,476667
181,587598	689,331111	689,331111	677,195000	677,195000	633,505000
181,974250	699,040000	699,040000	575,251667	575,251667	638,359444
182,360873	604,378333	604,378333	635,932222	635,932222	623,796111
182,747469	635,932222	635,932222	655,350000	655,350000	643,213889
183,134037	667,486111	667,486111	643,213889	643,213889	672,340556
183,520577	640,786667	640,786667	754,866111	754,866111	631,077778
183,907089	674,767778	674,767778	633,505000	633,505000	720,885000
184,293573	682,049444	682,049444	626,223333	626,223333	652,922778
184,680029	635,932222	635,932222	708,748889	708,748889	686,903889
185,066457	657,777222	657,777222	684,476667	684,476667	716,030556
185,452857	745,157222	745,157222	706,321667	706,321667	662,631667
185,839229	716,030556	716,030556	672,340556	672,340556	694,185556
186,225573	711,176111	711,176111	708,748889	708,748889	696,612778
186,611889	660,204444	660,204444	686,903889	686,903889	665,058889
186,998176	708,748889	708,748889	730,593889	730,593889	694,185556
187,384436	742,730000	742,730000	708,748889	708,748889	691,758333
187,770668	699,040000	699,040000	723,312222	723,312222	752,438889
188,156871	776,711111	776,711111	757,293333	757,293333	742,730000
188,543046	740,302778	740,302778	767,002222	767,002222	750,011667
188,929193	810,692222	810,692222	662,631667	662,631667	820,401111
189,315312	820,401111	820,401111	827,682778	827,682778	747,584444
189,701403	771,856667	771,856667	856,809444	856,809444	842,246111
190,087466	696,612778	696,612778	844,673333	844,673333	764,575000
190,473500	820,401111	820,401111	793,701667	793,701667	728,166667
190,859506	825,255556	825,255556	827,682778	827,682778	793,701667
191,245484	793,701667	793,701667	866,518333	866,518333	791,274444
191,631434	759,720556	759,720556	793,701667	793,701667	820,401111
192,017355	813,119444	813,119444	808,265000	808,265000	885,936111
192,403248	740,302778	740,302778	808,265000	808,265000	781,565556
192,789113	817,973889	817,973889	786,420000	786,420000	820,401111
193,174949	815,546667	815,546667	759,720556	759,720556	837,391667
193,560757	859,236667	859,236667	830,110000	830,110000	905,353889
193,946537	851,955000	851,955000	888,363333	888,363333	779,138333
194,332288	861,663889	861,663889	786,420000	786,420000	822,828333
194,718011	849,527778	849,527778	825,255556	825,255556	786,420000
195,103705	781,565556	781,565556	876,227222	876,227222	849,527778
195,489371	866,518333	866,518333	907,781111	907,781111	832,537222
195,875009	825,255556	825,255556	856,809444	856,809444	873,800000
196,260618	810,692222	810,692222	771,856667	771,856667	876,227222
196,646199	873,800000	873,800000	767,002222	767,002222	825,255556
197,031751	871,372778	871,372778	808,265000	808,265000	793,701667
197,417275	820,401111	820,401111	881,081667	881,081667	757,293333
197,802771	868,945556	868,945556	832,537222	832,537222	827,682778
198,188237	927,198889	927,198889	822,828333	822,828333	822,828333
198,573676	900,499444	900,499444	837,391667	837,391667	936,907778
198,959085	803,410556	803,410556	803,410556	803,410556	769,429444
199,344466	808,265000	808,265000	820,401111	820,401111	830,110000
199,729819	868,945556	868,945556	834,964444	834,964444	854,382222
200,115143	817,973889	817,973889	854,382222	854,382222	878,654444
200,500438	839,818889	839,818889	810,692222	810,692222	796,128889
200,885705	788,847222	788,847222	750,011667	750,011667	779,138333
201,270943	871,372778	871,372778	844,673333	844,673333	762,147778
201,656152	762,147778	762,147778	871,372778	871,372778	844,673333
202,041333	815,546667	815,546667	873,800000	873,800000	832,537222
202,426485	827,682778	827,682778	822,828333	822,828333	847,100556
202,811608	815,546667	815,546667	864,091111	864,091111	871,372778
203,196703	844,673333	844,673333	817,973889	817,973889	800,983333
203,581769	779,138333	779,138333	861,663889	861,663889	859,236667
203,966806	808,265000	808,265000	808,265000	808,265000	834,964444
204,351814	832,537222	832,537222	856,809444	856,809444	796,128889
204,736794	764,575000	764,575000	859,236667	859,236667	769,429444
205,121745	706,321667	706,321667	815,546667	815,546667	854,382222
205,506667	839,818889	839,818889	776,711111	776,711111	856,809444
205,891560	805,837778	805,837778	849,527778	849,527778	895,645000
206,276424	781,565556	781,565556	793,701667	793,701667	881,081667
206,661260	791,274444	791,274444	820,401111	820,401111	847,100556
207,046066	781,565556	781,565556	842,246111	842,246111	813,119444
207,430844	820,401111	820,401111	847,100556	847,100556	793,701667
207,815593	832,537222	832,537222	817,973889	817,973889	847,100556
208,200313	890,790556	890,790556	871,372778	871,372778	822,828333
208,585003	847,100556	847,100556	876,227222	876,227222	844,673333
208,969665	803,410556	803,410556	728,166667	728,166667	800,983333
209,354299	779,138333	779,138333	822,828333	822,828333	740,302778
209,738903	752,438889	752,438889	750,011667	750,011667	781,565556
210,123478	706,321667	706,321667	830,110000	830,110000	849,527778
210,508024	851,955000	851,955000	805,837778	805,837778	834,964444
210,892541	861,663889	861,663889	776,711111	776,711111	817,973889
211,277029	834,964444	834,964444	820,401111	820,401111	769,429444
211,661488	750,011667	750,011667	859,236667	859,236667	844,673333
212,045918	803,410556	803,410556	822,828333	822,828333	830,110000
212,430318	791,274444	791,274444	798,556111	798,556111	796,128889
212,814690	861,663889	861,663889	808,265000	808,265000	859,236667
213,199033	839,818889	839,818889	793,701667	793,701667	800,983333
213,583346	759,720556	759,720556	859,236667	859,236667	786,420000
213,967631	822,828333	822,828333	803,410556	803,410556	837,391667
214,351886	849,527778	849,527778	815,546667	815,546667	817,973889
214,736112	830,110000	830,110000	854,382222	854,382222	798,556111
215,120309	815,546667	815,546667	822,828333	822,828333	808,265000
215,504476	767,002222	767,002222	808,265000	808,265000	764,575000
215,888615	793,701667	793,701667	813,119444	813,119444	851,955000
216,272724	881,081667	881,081667	803,410556	803,410556	805,837778
216,656804	825,255556	825,255556	752,438889	752,438889	825,255556
217,040854	788,847222	788,847222	808,265000	808,265000	822,828333
217,424876	805,837778	805,837778	837,391667	837,391667	822,828333
217,808868	793,701667	793,701667	864,091111	864,091111	813,119444
218,192830	752,438889	752,438889	725,739444	725,739444	813,119444
218,576764	832,537222	832,537222	825,255556	825,255556	830,110000
218,960668	832,537222	832,537222	796,128889	796,128889	798,556111
219,344543	842,246111	842,246111	788,847222	788,847222	868,945556
219,728388	808,265000	808,265000	825,255556	825,255556	822,828333
220,112204	735,448333	735,448333	834,964444	834,964444	830,110000
220,495991	815,546667	815,546667	815,546667	815,546667	767,002222
220,879748	827,682778	827,682778	932,053333	932,053333	800,983333
221,263476	757,293333	757,293333	788,847222	788,847222	793,701667
221,647174	754,866111	754,866111	805,837778	805,837778	890,790556
222,030843	825,255556	825,255556	791,274444	791,274444	728,166667
222,414482	728,166667	728,166667	832,537222	832,537222	711,176111
222,798092	793,701667	793,701667	822,828333	822,828333	803,410556
223,181672	837,391667	837,391667	800,983333	800,983333	747,584444
223,565223	771,856667	771,856667	796,128889	796,128889	856,809444
223,948744	769,429444	769,429444	793,701667	793,701667	779,138333
224,332236	832,537222	832,537222	844,673333	844,673333	820,401111
224,715698	854,382222	854,382222	796,128889	796,128889	825,255556
225,099131	788,847222	788,847222	830,110000	830,110000	827,682778
225,482534	791,274444	791,274444	769,429444	769,429444	762,147778
225,865907	847,100556	847,100556	800,983333	800,983333	793,701667
226,249251	830,110000	830,110000	820,401111	820,401111	815,546667
226,632565	849,527778	849,527778	881,081667	881,081667	810,692222
227,015850	810,692222	810,692222	876,227222	876,227222	813,119444
227,399104	759,720556	759,720556	762,147778	762,147778	878,654444
227,782329	851,955000	851,955000	783,992778	783,992778	820,401111
228,165525	805,837778	805,837778	793,701667	793,701667	842,246111
228,548691	796,128889	796,128889	762,147778	762,147778	851,955000
228,931827	851,955000	851,955000	810,692222	810,692222	815,546667
229,314933	815,546667	815,546667	893,217778	893,217778	803,410556
229,698009	813,119444	813,119444	822,828333	822,828333	767,002222
230,081056	762,147778	762,147778	905,353889	905,353889	805,837778
230,464073	813,119444	813,119444	825,255556	825,255556	873,800000
230,847060	808,265000	808,265000	830,110000	830,110000	842,246111
231,230017	788,847222	788,847222	786,420000	786,420000	898,072222
231,612944	844,673333	844,673333	800,983333	800,983333	820,401111
231,995842	808,265000	808,265000	805,837778	805,837778	813,119444
232,378709	861,663889	861,663889	854,382222	854,382222	844,673333
232,761547	796,128889	796,128889	752,438889	752,438889	854,382222
233,144355	861,663889	861,663889	866,518333	866,518333	830,110000
233,527133	810,692222	810,692222	837,391667	837,391667	793,701667
233,909881	825,255556	825,255556	883,508889	883,508889	803,410556
234,292599	851,955000	851,955000	822,828333	822,828333	793,701667
234,675287	849,527778	849,527778	859,236667	859,236667	808,265000
235,057945	793,701667	793,701667	783,992778	783,992778	810,692222
235,440574	849,527778	849,527778	783,992778	783,992778	791,274444
235,823172	798,556111	798,556111	827,682778	827,682778	839,818889
236,205740	866,518333	866,518333	803,410556	803,410556	803,410556
236,588278	871,372778	871,372778	815,546667	815,546667	864,091111
236,970786	803,410556	803,410556	842,246111	842,246111	813,119444
237,353264	830,110000	830,110000	893,217778	893,217778	827,682778
237,735712	798,556111	798,556111	800,983333	800,983333	917,490000
238,118130	839,818889	839,818889	861,663889	861,663889	898,072222
238,500517	837,391667	837,391667	822,828333	822,828333	798,556111
238,882875	825,255556	825,255556	849,527778	849,527778	844,673333
239,265202	783,992778	783,992778	791,274444	791,274444	842,246111
239,647499	837,391667	837,391667	803,410556	803,410556	888,363333
240,029767	912,635556	912,635556	900,499444	900,499444	839,818889
240,412003	864,091111	864,091111	793,701667	793,701667	791,274444
240,794210	810,692222	810,692222	822,828333	822,828333	771,856667
241,176387	762,147778	762,147778	842,246111	842,246111	827,682778
241,558533	830,110000	830,110000	851,955000	851,955000	791,274444
241,940649	861,663889	861,663889	767,002222	767,002222	827,682778
242,322734	817,973889	817,973889	851,955000	851,955000	851,955000
242,704790	856,809444	856,809444	878,654444	878,654444	822,828333
243,086815	837,391667	837,391667	808,265000	808,265000	815,546667
243,468810	779,138333	779,138333	774,283889	774,283889	779,138333
243,850774	830,110000	830,110000	849,527778	849,527778	791,274444
244,232709	849,527778	849,527778	815,546667	815,546667	851,955000
244,614612	834,964444	834,964444	864,091111	864,091111	871,372778
244,996486	822,828333	822,828333	864,091111	864,091111	842,246111
245,378329	774,283889	774,283889	830,110000	830,110000	779,138333
245,760142	830,110000	830,110000	813,119444	813,119444	839,818889
246,141924	842,246111	842,246111	868,945556	868,945556	844,673333
246,523676	752,438889	752,438889	737,875556	737,875556	813,119444
246,905397	798,556111	798,556111	742,730000	742,730000	851,955000
247,287088	888,363333	888,363333	803,410556	803,410556	800,983333
247,668748	813,119444	813,119444	844,673333	844,673333	808,265000
248,050378	817,973889	817,973889	800,983333	800,983333	895,645000
248,431978	788,847222	788,847222	837,391667	837,391667	808,265000
248,813547	796,128889	796,128889	844,673333	844,673333	825,255556
249,195085	820,401111	820,401111	827,682778	827,682778	895,645000
249,576593	825,255556	825,255556	849,527778	849,527778	752,438889
249,958070	757,293333	757,293333	757,293333	757,293333	851,955000
250,339517	820,401111	820,401111	752,438889	752,438889	851,955000
250,720933	810,692222	810,692222	847,100556	847,100556	844,673333
251,102318	881,081667	881,081667	737,875556	737,875556	800,983333
251,483673	861,663889	861,663889	817,973889	817,973889	798,556111
251,864997	844,673333	844,673333	808,265000	808,265000	844,673333
252,246291	827,682778	827,682778	769,429444	769,429444	776,711111
252,627554	786,420000	786,420000	752,438889	752,438889	815,546667
253,008786	851,955000	851,955000	796,128889	796,128889	844,673333
253,389987	854,382222	854,382222	798,556111	798,556111	776,711111
253,771158	808,265000	808,265000	815,546667	815,546667	822,828333
254,152298	856,809444	856,809444	834,964444	834,964444	786,420000
254,533408	868,945556	868,945556	905,353889	905,353889	796,128889
254,914486	815,546667	815,546667	817,973889	817,973889	813,119444
255,295534	849,527778	849,527778	754,866111	754,866111	873,800000
255,676551	750,011667	750,011667	767,002222	767,002222	842,246111
256,057537	820,401111	820,401111	895,645000	895,645000	854,382222
256,438492	834,964444	834,964444	813,119444	813,119444	888,363333
256,819417	788,847222	788,847222	788,847222	788,847222	783,992778
257,200310	842,246111	842,246111	779,138333	779,138333	813,119444
257,581173	708,748889	708,748889	769,429444	769,429444	876,227222
257,962005	888,363333	888,363333	888,363333	888,363333	808,265000
258,342806	832,537222	832,537222	876,227222	876,227222	881,081667
258,723576	813,119444	813,119444	866,518333	866,518333	737,875556
259,104315	915,062778	915,062778	859,236667	859,236667	830,110000
259,485023	774,283889	774,283889	888,363333	888,363333	781,565556
259,865700	825,255556	825,255556	924,771667	924,771667	883,508889
260,246347	837,391667	837,391667	810,692222	810,692222	827,682778
260,626962	837,391667	837,391667	839,818889	839,818889	822,828333
261,007546	859,236667	859,236667	800,983333	800,983333	861,663889
261,388099	859,236667	859,236667	839,818889	839,818889	834,964444
261,768621	779,138333	779,138333	849,527778	849,527778	808,265000
262,149112	876,227222	876,227222	847,100556	847,100556	856,809444
262,529573	754,866111	754,866111	800,983333	800,983333	779,138333
262,910002	837,391667	837,391667	781,565556	781,565556	834,964444
263,290399	815,546667	815,546667	910,208333	910,208333	832,537222
263,670766	805,837778	805,837778	817,973889	817,973889	786,420000
264,051102	776,711111	776,711111	788,847222	788,847222	859,236667
264,431406	900,499444	900,499444	910,208333	910,208333	822,828333
264,811680	834,964444	834,964444	815,546667	815,546667	754,866111
265,191922	779,138333	779,138333	883,508889	883,508889	808,265000
265,572133	791,274444	791,274444	847,100556	847,100556	844,673333
265,952313	832,537222	832,537222	844,673333	844,673333	856,809444
266,332461	747,584444	747,584444	859,236667	859,236667	851,955000
266,712578	834,964444	834,964444	747,584444	747,584444	820,401111
267,092665	769,429444	769,429444	868,945556	868,945556	800,983333
267,472719	783,992778	783,992778	805,837778	805,837778	839,818889
267,852743	837,391667	837,391667	861,663889	861,663889	851,955000
268,232735	803,410556	803,410556	791,274444	791,274444	757,293333
268,612696	791,274444	791,274444	825,255556	825,255556	786,420000
268,992626	837,391667	837,391667	805,837778	805,837778	815,546667
269,372524	830,110000	830,110000	803,410556	803,410556	803,410556
269,752391	781,565556	781,565556	830,110000	830,110000	919,917222
270,132226	844,673333	844,673333	822,828333	822,828333	912,635556
270,512030	817,973889	817,973889	820,401111	820,401111	856,809444
270,891803	856,809444	856,809444	844,673333	844,673333	839,818889
271,271545	808,265000	808,265000	776,711111	776,711111	873,800000
271,651255	803,410556	803,410556	822,828333	822,828333	864,091111
272,030933	805,837778	805,837778	798,556111	798,556111	798,556111
272,410580	776,711111	776,711111	868,945556	868,945556	832,537222
272,790196	810,692222	810,692222	849,527778	849,527778	808,265000
273,169780	820,401111	820,401111	813,119444	813,119444	737,875556
273,549332	805,837778	805,837778	830,110000	830,110000	813,119444
273,928853	800,983333	800,983333	827,682778	827,682778	868,945556
274,308343	830,110000	830,110000	861,663889	861,663889	747,584444
274,687800	844,673333	844,673333	832,537222	832,537222	781,565556
275,067227	832,537222	832,537222	810,692222	810,692222	844,673333
275,446622	849,527778	849,527778	813,119444	813,119444	859,236667
275,825985	810,692222	810,692222	810,692222	810,692222	776,711111
276,205316	783,992778	783,992778	844,673333	844,673333	834,964444
276,584616	844,673333	844,673333	793,701667	793,701667	851,955000
276,963885	851,955000	851,955000	810,692222	810,692222	851,955000
277,343121	805,837778	805,837778	830,110000	830,110000	810,692222
277,722326	820,401111	820,401111	817,973889	817,973889	866,518333
278,101499	791,274444	791,274444	822,828333	822,828333	786,420000
278,480641	834,964444	834,964444	876,227222	876,227222	798,556111
278,859751	844,673333	844,673333	786,420000	786,420000	837,391667
279,238829	822,828333	822,828333	805,837778	805,837778	856,809444
279,617875	786,420000	786,420000	839,818889	839,818889	856,809444
